id,date,state_name,state_code,district_name,district_code,project,sector
21898,01-06-2025,Telangana,36,Mahabubnagar,512,4,47
21899,01-06-2025,Telangana,36,Mancherial,684,4,38
21900,01-06-2025,Telangana,36,Medak,513,4,42
21901,01-06-2025,Telangana,36,Medchal Malkajgiri,700,3,32
21902,01-06-2025,Telangana,36,Mulugu,720,4,27
21903,01-06-2025,Telangana,36,Nagarkurnool,694,5,46
21904,01-06-2025,Telangana,36,Nalgonda,514,9,82
21905,01-06-2025,Telangana,36,Narayanpet,721,3,29
21906,01-06-2025,Telangana,36,Nirmal,680,4,37
21907,01-06-2025,Telangana,36,Nizamabad,516,5,59
21908,01-06-2025,Telangana,36,Peddapalli,682,3,28
21909,01-06-2025,Telangana,36,Rajanna Sircilla,683,2,24
21910,01-06-2025,Telangana,36,Ranga Reddy,518,7,63
21911,01-06-2025,Telangana,36,Sangareddy,691,5,60
21912,01-06-2025,Telangana,36,Siddipet,692,5,47
21913,01-06-2025,Telangana,36,Suryapet,696,5,48
21914,01-06-2025,Telangana,36,Vikarabad,698,5,45
21915,01-06-2025,Telangana,36,Wanaparthy,693,3,23
21916,01-06-2025,Telangana,36,Warangal,522,3,37
21917,01-06-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
22043,01-07-2025,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
22044,01-07-2025,Andhra Pradesh,28,Anakapalli,744,9,75
22045,01-07-2025,Andhra Pradesh,28,Ananthapuramu,502,11,91
22046,01-07-2025,Andhra Pradesh,28,Annamayya,753,11,98
22047,01-07-2025,Andhra Pradesh,28,Bapatla,750,9,78
22048,01-07-2025,Andhra Pradesh,28,Chittoor,503,12,97
22049,01-07-2025,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
22050,01-07-2025,Andhra Pradesh,28,East Godavari,505,7,59
22051,01-07-2025,Andhra Pradesh,28,Eluru,748,10,87
22052,01-07-2025,Andhra Pradesh,28,Guntur,506,6,59
22053,01-07-2025,Andhra Pradesh,28,Kakinada,746,9,78
22054,01-07-2025,Andhra Pradesh,28,Krishna,510,8,65
22055,01-07-2025,Andhra Pradesh,28,Kurnool,511,10,73
22056,01-07-2025,Andhra Pradesh,28,Nandyal,755,6,67
22057,01-07-2025,Andhra Pradesh,28,Ntr,749,6,53
22058,01-07-2025,Andhra Pradesh,28,Palnadu,751,9,83
22059,01-07-2025,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
22060,01-07-2025,Andhra Pradesh,28,Prakasam,517,13,119
22061,01-07-2025,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
22062,01-07-2025,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
22063,01-07-2025,Andhra Pradesh,28,Srikakulam,519,16,131
22064,01-07-2025,Andhra Pradesh,28,Tirupati,752,12,98
22065,01-07-2025,Andhra Pradesh,28,Visakhapatnam,520,3,29
22066,01-07-2025,Andhra Pradesh,28,Vizianagaram,521,11,99
22067,01-07-2025,Andhra Pradesh,28,West Godavari,523,7,64
22068,01-07-2025,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
22324,01-07-2025,Karnataka,29,Bagalkote,524,6,85
22325,01-07-2025,Karnataka,29,Ballari,528,4,47
22326,01-07-2025,Karnataka,29,Belagavi,527,14,209
22327,01-07-2025,Karnataka,29,Bengaluru Rural,526,4,43
22328,01-07-2025,Karnataka,29,Bengaluru South,631,5,53
22329,01-07-2025,Karnataka,29,Bengaluru Urban,525,6,94
22330,01-07-2025,Karnataka,29,Bidar,529,5,61
22331,01-07-2025,Karnataka,29,Chamarajanagar,531,5,56
22332,01-07-2025,Karnataka,29,Chikkaballapura,630,6,74
22333,01-07-2025,Karnataka,29,Chikkamagaluru,532,7,65
22334,01-07-2025,Karnataka,29,Chitradurga,533,7,88
22335,01-07-2025,Karnataka,29,Dakshina Kannada,534,7,82
22336,01-07-2025,Karnataka,29,Davanagere,535,5,64
22337,01-07-2025,Karnataka,29,Dharwad,536,6,58
22338,01-07-2025,Karnataka,29,Gadag,537,5,45
22339,01-07-2025,Karnataka,29,Hassan,539,8,84
22340,01-07-2025,Karnataka,29,Haveri,540,7,78
22341,01-07-2025,Karnataka,29,Kalaburagi,538,9,115
22342,01-07-2025,Karnataka,29,Kodagu,541,3,34
22343,01-07-2025,Karnataka,29,Kolar,542,6,79
22344,01-07-2025,Karnataka,29,Koppal,543,5,71
22345,01-07-2025,Karnataka,29,Mandya,544,8,89
22346,01-07-2025,Karnataka,29,Mysuru,545,9,107
22347,01-07-2025,Karnataka,29,Raichur,546,8,96
22348,01-07-2025,Karnataka,29,Shivamogga,547,7,85
22349,01-07-2025,Karnataka,29,Tumakuru,548,11,138
22350,01-07-2025,Karnataka,29,Udupi,549,4,48
22351,01-07-2025,Karnataka,29,Uttara Kannada,550,11,99
22352,01-07-2025,Karnataka,29,Vijayanagara,738,5,55
22353,01-07-2025,Karnataka,29,Vijayapura,530,7,86
22354,01-07-2025,Karnataka,29,Yadgir,635,4,50
22355,01-07-2025,Kerala,32,Alappuzha,554,15,87
22356,01-07-2025,Kerala,32,Ernakulam,555,23,109
22357,01-07-2025,Kerala,32,Idukki,556,13,55
22358,01-07-2025,Kerala,32,Kannur,557,21,94
22359,01-07-2025,Kerala,32,Kasaragod,558,12,41
22360,01-07-2025,Kerala,32,Kollam,559,21,94
22361,01-07-2025,Kerala,32,Kottayam,560,15,85
22362,01-07-2025,Kerala,32,Kozhikode,561,21,106
22363,01-07-2025,Kerala,32,Malappuram,562,29,130
22364,01-07-2025,Kerala,32,Palakkad,563,21,108
22365,01-07-2025,Kerala,32,Pathanamthitta,564,12,57
22366,01-07-2025,Kerala,32,Thiruvananthapuram,565,24,104
22367,01-07-2025,Kerala,32,Thrissur,566,23,115
22368,01-07-2025,Kerala,32,Wayanad,567,8,37
22549,01-07-2025,Puducherry,34,Karaikal,598,1,8
22550,01-07-2025,Puducherry,34,Mahe,,1,1
22551,01-07-2025,Puducherry,34,Puducherry,600,4,23
22552,01-07-2025,Puducherry,34,Yanam,,1,1
22623,01-07-2025,Tamil Nadu,33,Ariyalur,610,6,22
22624,01-07-2025,Tamil Nadu,33,Chengalpattu,730,8,49
22625,01-07-2025,Tamil Nadu,33,Chennai,568,16,73
22626,01-07-2025,Tamil Nadu,33,Coimbatore,569,18,48
22627,01-07-2025,Tamil Nadu,33,Cuddalore,570,14,71
22628,01-07-2025,Tamil Nadu,33,Dharmapuri,571,8,37
22629,01-07-2025,Tamil Nadu,33,Dindigul,572,15,63
22630,01-07-2025,Tamil Nadu,33,Erode,573,15,58
22631,01-07-2025,Tamil Nadu,33,Kallakurichi,729,9,40
22632,01-07-2025,Tamil Nadu,33,Kancheepuram,574,6,38
22633,01-07-2025,Tamil Nadu,33,Kanniyakumari,575,10,50
22634,01-07-2025,Tamil Nadu,33,Karur,576,8,26
22635,01-07-2025,Tamil Nadu,33,Krishnagiri,577,10,50
22636,01-07-2025,Tamil Nadu,33,Madurai,578,17,72
22637,01-07-2025,Tamil Nadu,33,Mayiladuthurai,735,5,19
22638,01-07-2025,Tamil Nadu,33,Nagapattinam,579,7,22
22639,01-07-2025,Tamil Nadu,33,Namakkal,580,16,57
22640,01-07-2025,Tamil Nadu,33,Perambalur,581,4,13
22641,01-07-2025,Tamil Nadu,33,Pudukkottai,582,13,86
22642,01-07-2025,Tamil Nadu,33,Ramanathapuram,583,11,42
22643,01-07-2025,Tamil Nadu,33,Ranipet,731,8,26
22644,01-07-2025,Tamil Nadu,33,Salem,584,22,91
22645,01-07-2025,Tamil Nadu,33,Sivaganga,585,12,43
22646,01-07-2025,Tamil Nadu,33,Tenkasi,733,11,34
22647,01-07-2025,Tamil Nadu,33,Thanjavur,586,16,60
22648,01-07-2025,Tamil Nadu,33,The Nilgiris,587,4,20
22649,01-07-2025,Tamil Nadu,33,Theni,588,9,34
22650,01-07-2025,Tamil Nadu,33,Thiruvallur,589,13,80
22651,01-07-2025,Tamil Nadu,33,Thiruvarur,590,10,34
22652,01-07-2025,Tamil Nadu,33,Thoothukkudi,594,13,54
22653,01-07-2025,Tamil Nadu,33,Tiruchirappalli,591,16,54
22654,01-07-2025,Tamil Nadu,33,Tirunelveli,592,10,32
22655,01-07-2025,Tamil Nadu,33,Tirupathur,732,7,31
22656,01-07-2025,Tamil Nadu,33,Tiruppur,634,14,44
22657,01-07-2025,Tamil Nadu,33,Tiruvannamalai,593,19,68
22658,01-07-2025,Tamil Nadu,33,Vellore,595,8,35
22659,01-07-2025,Tamil Nadu,33,Viluppuram,596,14,62
22660,01-07-2025,Tamil Nadu,33,Virudhunagar,597,12,47
22661,01-07-2025,Telangana,36,Adilabad,501,5,51
22662,01-07-2025,Telangana,36,Bhadradri Kothagudem,690,11,84
22663,01-07-2025,Telangana,36,Hanumakonda,686,3,32
22664,01-07-2025,Telangana,36,Hyderabad,507,5,37
22665,01-07-2025,Telangana,36,Jagitial,681,4,42
22666,01-07-2025,Telangana,36,Jangoan,689,3,27
22667,01-07-2025,Telangana,36,Jayashankar Bhupalapally,687,2,26
22668,01-07-2025,Telangana,36,Jogulamba Gadwal,695,3,29
22669,01-07-2025,Telangana,36,Kamareddy,685,5,48
22670,01-07-2025,Telangana,36,Karimnagar,508,4,31
22671,01-07-2025,Telangana,36,Khammam,509,7,74
22672,01-07-2025,Telangana,36,Kumuram Bheem Asifabad,699,5,40
22673,01-07-2025,Telangana,36,Mahabubabad,688,5,58
22674,01-07-2025,Telangana,36,Mahabubnagar,512,4,47
22675,01-07-2025,Telangana,36,Mancherial,684,4,38
22676,01-07-2025,Telangana,36,Medak,513,4,42
22677,01-07-2025,Telangana,36,Medchal Malkajgiri,700,3,32
22678,01-07-2025,Telangana,36,Mulugu,720,4,27
22679,01-07-2025,Telangana,36,Nagarkurnool,694,5,46
22680,01-07-2025,Telangana,36,Nalgonda,514,9,82
22681,01-07-2025,Telangana,36,Narayanpet,721,3,29
22682,01-07-2025,Telangana,36,Nirmal,680,4,37
22683,01-07-2025,Telangana,36,Nizamabad,516,5,59
22684,01-07-2025,Telangana,36,Peddapalli,682,3,28
22685,01-07-2025,Telangana,36,Rajanna Sircilla,683,2,24
22686,01-07-2025,Telangana,36,Ranga Reddy,518,7,63
22687,01-07-2025,Telangana,36,Sangareddy,691,5,60
22688,01-07-2025,Telangana,36,Siddipet,692,5,47
22689,01-07-2025,Telangana,36,Suryapet,696,5,48
22690,01-07-2025,Telangana,36,Vikarabad,698,5,45
22691,01-07-2025,Telangana,36,Wanaparthy,693,3,23
22692,01-07-2025,Telangana,36,Warangal,522,3,37
22693,01-07-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
22819,01-08-2025,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
22820,01-08-2025,Andhra Pradesh,28,Anakapalli,744,9,75
22821,01-08-2025,Andhra Pradesh,28,Ananthapuramu,502,11,91
22822,01-08-2025,Andhra Pradesh,28,Annamayya,753,11,98
22823,01-08-2025,Andhra Pradesh,28,Bapatla,750,9,78
22824,01-08-2025,Andhra Pradesh,28,Chittoor,503,12,97
22825,01-08-2025,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
22826,01-08-2025,Andhra Pradesh,28,East Godavari,505,7,59
22827,01-08-2025,Andhra Pradesh,28,Eluru,748,10,87
22828,01-08-2025,Andhra Pradesh,28,Guntur,506,6,59
22829,01-08-2025,Andhra Pradesh,28,Kakinada,746,9,78
22830,01-08-2025,Andhra Pradesh,28,Krishna,510,8,65
22831,01-08-2025,Andhra Pradesh,28,Kurnool,511,10,73
22832,01-08-2025,Andhra Pradesh,28,Nandyal,755,6,67
22833,01-08-2025,Andhra Pradesh,28,Ntr,749,6,53
22834,01-08-2025,Andhra Pradesh,28,Palnadu,751,9,83
22835,01-08-2025,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
22836,01-08-2025,Andhra Pradesh,28,Prakasam,517,13,119
22837,01-08-2025,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
22838,01-08-2025,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
22839,01-08-2025,Andhra Pradesh,28,Srikakulam,519,16,131
22840,01-08-2025,Andhra Pradesh,28,Tirupati,752,12,98
22841,01-08-2025,Andhra Pradesh,28,Visakhapatnam,520,3,29
22842,01-08-2025,Andhra Pradesh,28,Vizianagaram,521,11,99
22843,01-08-2025,Andhra Pradesh,28,West Godavari,523,7,64
22844,01-08-2025,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
23100,01-08-2025,Karnataka,29,Bagalkote,524,6,85
23101,01-08-2025,Karnataka,29,Ballari,528,4,47
23102,01-08-2025,Karnataka,29,Belagavi,527,14,209
23103,01-08-2025,Karnataka,29,Bengaluru Rural,526,4,43
23104,01-08-2025,Karnataka,29,Bengaluru South,631,5,53
23105,01-08-2025,Karnataka,29,Bengaluru Urban,525,6,94
23106,01-08-2025,Karnataka,29,Bidar,529,5,61
23107,01-08-2025,Karnataka,29,Chamarajanagar,531,5,56
23108,01-08-2025,Karnataka,29,Chikkaballapura,630,6,74
23109,01-08-2025,Karnataka,29,Chikkamagaluru,532,7,65
23110,01-08-2025,Karnataka,29,Chitradurga,533,7,88
23111,01-08-2025,Karnataka,29,Dakshina Kannada,534,7,82
23112,01-08-2025,Karnataka,29,Davanagere,535,5,64
23113,01-08-2025,Karnataka,29,Dharwad,536,6,58
23114,01-08-2025,Karnataka,29,Gadag,537,5,45
23115,01-08-2025,Karnataka,29,Hassan,539,8,84
23116,01-08-2025,Karnataka,29,Haveri,540,7,78
23117,01-08-2025,Karnataka,29,Kalaburagi,538,9,115
23118,01-08-2025,Karnataka,29,Kodagu,541,3,34
23119,01-08-2025,Karnataka,29,Kolar,542,6,79
23120,01-08-2025,Karnataka,29,Koppal,543,5,71
23121,01-08-2025,Karnataka,29,Mandya,544,8,89
23122,01-08-2025,Karnataka,29,Mysuru,545,9,107
23123,01-08-2025,Karnataka,29,Raichur,546,8,96
23124,01-08-2025,Karnataka,29,Shivamogga,547,7,85
23125,01-08-2025,Karnataka,29,Tumakuru,548,11,138
23126,01-08-2025,Karnataka,29,Udupi,549,4,48
23127,01-08-2025,Karnataka,29,Uttara Kannada,550,11,99
23128,01-08-2025,Karnataka,29,Vijayanagara,738,5,55
23129,01-08-2025,Karnataka,29,Vijayapura,530,7,86
23130,01-08-2025,Karnataka,29,Yadgir,635,4,50
23131,01-08-2025,Kerala,32,Alappuzha,554,15,87
23132,01-08-2025,Kerala,32,Ernakulam,555,23,109
23133,01-08-2025,Kerala,32,Idukki,556,13,55
23134,01-08-2025,Kerala,32,Kannur,557,21,94
23135,01-08-2025,Kerala,32,Kasaragod,558,12,41
23136,01-08-2025,Kerala,32,Kollam,559,21,94
23137,01-08-2025,Kerala,32,Kottayam,560,15,85
23138,01-08-2025,Kerala,32,Kozhikode,561,21,106
23139,01-08-2025,Kerala,32,Malappuram,562,29,130
23140,01-08-2025,Kerala,32,Palakkad,563,21,108
23141,01-08-2025,Kerala,32,Pathanamthitta,564,12,57
23142,01-08-2025,Kerala,32,Thiruvananthapuram,565,24,104
23143,01-08-2025,Kerala,32,Thrissur,566,23,115
23144,01-08-2025,Kerala,32,Wayanad,567,8,37
23325,01-08-2025,Puducherry,34,Karaikal,598,1,8
23326,01-08-2025,Puducherry,34,Mahe,,1,1
23327,01-08-2025,Puducherry,34,Puducherry,600,4,23
23328,01-08-2025,Puducherry,34,Yanam,,1,1
23399,01-08-2025,Tamil Nadu,33,Ariyalur,610,6,22
23400,01-08-2025,Tamil Nadu,33,Chengalpattu,730,8,49
23401,01-08-2025,Tamil Nadu,33,Chennai,568,16,73
23402,01-08-2025,Tamil Nadu,33,Coimbatore,569,18,48
23403,01-08-2025,Tamil Nadu,33,Cuddalore,570,14,71
23404,01-08-2025,Tamil Nadu,33,Dharmapuri,571,8,37
23405,01-08-2025,Tamil Nadu,33,Dindigul,572,15,63
23406,01-08-2025,Tamil Nadu,33,Erode,573,15,58
23407,01-08-2025,Tamil Nadu,33,Kallakurichi,729,9,40
23408,01-08-2025,Tamil Nadu,33,Kancheepuram,574,6,38
23409,01-08-2025,Tamil Nadu,33,Kanniyakumari,575,10,50
23410,01-08-2025,Tamil Nadu,33,Karur,576,8,26
23411,01-08-2025,Tamil Nadu,33,Krishnagiri,577,10,50
23412,01-08-2025,Tamil Nadu,33,Madurai,578,17,72
23413,01-08-2025,Tamil Nadu,33,Mayiladuthurai,735,5,19
23414,01-08-2025,Tamil Nadu,33,Nagapattinam,579,7,22
23415,01-08-2025,Tamil Nadu,33,Namakkal,580,16,57
23416,01-08-2025,Tamil Nadu,33,Perambalur,581,4,13
23417,01-08-2025,Tamil Nadu,33,Pudukkottai,582,13,86
23418,01-08-2025,Tamil Nadu,33,Ramanathapuram,583,11,42
23419,01-08-2025,Tamil Nadu,33,Ranipet,731,8,26
23420,01-08-2025,Tamil Nadu,33,Salem,584,22,91
23421,01-08-2025,Tamil Nadu,33,Sivaganga,585,12,43
23422,01-08-2025,Tamil Nadu,33,Tenkasi,733,11,34
23423,01-08-2025,Tamil Nadu,33,Thanjavur,586,16,60
23424,01-08-2025,Tamil Nadu,33,The Nilgiris,587,4,20
23425,01-08-2025,Tamil Nadu,33,Theni,588,9,34
23426,01-08-2025,Tamil Nadu,33,Thiruvallur,589,13,80
23427,01-08-2025,Tamil Nadu,33,Thiruvarur,590,10,34
23428,01-08-2025,Tamil Nadu,33,Thoothukkudi,594,13,54
23429,01-08-2025,Tamil Nadu,33,Tiruchirappalli,591,16,54
23430,01-08-2025,Tamil Nadu,33,Tirunelveli,592,10,32
23431,01-08-2025,Tamil Nadu,33,Tirupathur,732,7,31
23432,01-08-2025,Tamil Nadu,33,Tiruppur,634,14,44
23433,01-08-2025,Tamil Nadu,33,Tiruvannamalai,593,19,68
23434,01-08-2025,Tamil Nadu,33,Vellore,595,8,35
23435,01-08-2025,Tamil Nadu,33,Viluppuram,596,14,62
23436,01-08-2025,Tamil Nadu,33,Virudhunagar,597,12,47
23437,01-08-2025,Telangana,36,Adilabad,501,5,51
23438,01-08-2025,Telangana,36,Bhadradri Kothagudem,690,11,84
23439,01-08-2025,Telangana,36,Hanumakonda,686,3,32
23440,01-08-2025,Telangana,36,Hyderabad,507,5,37
23441,01-08-2025,Telangana,36,Jagitial,681,4,42
23442,01-08-2025,Telangana,36,Jangoan,689,3,27
23443,01-08-2025,Telangana,36,Jayashankar Bhupalapally,687,2,26
23444,01-08-2025,Telangana,36,Jogulamba Gadwal,695,3,29
23445,01-08-2025,Telangana,36,Kamareddy,685,5,48
23446,01-08-2025,Telangana,36,Karimnagar,508,4,31
23447,01-08-2025,Telangana,36,Khammam,509,7,74
23448,01-08-2025,Telangana,36,Kumuram Bheem Asifabad,699,5,40
23449,01-08-2025,Telangana,36,Mahabubabad,688,5,58
23450,01-08-2025,Telangana,36,Mahabubnagar,512,4,47
23451,01-08-2025,Telangana,36,Mancherial,684,4,38
23452,01-08-2025,Telangana,36,Medak,513,4,42
23453,01-08-2025,Telangana,36,Medchal Malkajgiri,700,3,32
23454,01-08-2025,Telangana,36,Mulugu,720,4,27
23455,01-08-2025,Telangana,36,Nagarkurnool,694,5,46
23456,01-08-2025,Telangana,36,Nalgonda,514,9,82
23457,01-08-2025,Telangana,36,Narayanpet,721,3,29
23458,01-08-2025,Telangana,36,Nirmal,680,4,37
23459,01-08-2025,Telangana,36,Nizamabad,516,5,59
23460,01-08-2025,Telangana,36,Peddapalli,682,3,28
23461,01-08-2025,Telangana,36,Rajanna Sircilla,683,2,24
23462,01-08-2025,Telangana,36,Ranga Reddy,518,7,63
23463,01-08-2025,Telangana,36,Sangareddy,691,5,60
23464,01-08-2025,Telangana,36,Siddipet,692,5,47
23465,01-08-2025,Telangana,36,Suryapet,696,5,48
23466,01-08-2025,Telangana,36,Vikarabad,698,5,45
23467,01-08-2025,Telangana,36,Wanaparthy,693,3,23
23468,01-08-2025,Telangana,36,Warangal,522,3,37
23469,01-08-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
23595,01-09-2025,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
23596,01-09-2025,Andhra Pradesh,28,Anakapalli,744,9,75
23597,01-09-2025,Andhra Pradesh,28,Ananthapuramu,502,11,91
23598,01-09-2025,Andhra Pradesh,28,Annamayya,753,11,98
23599,01-09-2025,Andhra Pradesh,28,Bapatla,750,9,78
23600,01-09-2025,Andhra Pradesh,28,Chittoor,503,12,97
23601,01-09-2025,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
23602,01-09-2025,Andhra Pradesh,28,East Godavari,505,7,59
23603,01-09-2025,Andhra Pradesh,28,Eluru,748,10,87
23604,01-09-2025,Andhra Pradesh,28,Guntur,506,6,59
23605,01-09-2025,Andhra Pradesh,28,Kakinada,746,9,78
23606,01-09-2025,Andhra Pradesh,28,Krishna,510,8,65
23607,01-09-2025,Andhra Pradesh,28,Kurnool,511,10,73
23608,01-09-2025,Andhra Pradesh,28,Nandyal,755,6,67
23609,01-09-2025,Andhra Pradesh,28,Ntr,749,6,53
23610,01-09-2025,Andhra Pradesh,28,Palnadu,751,9,83
23611,01-09-2025,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
23612,01-09-2025,Andhra Pradesh,28,Prakasam,517,13,119
23613,01-09-2025,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
23614,01-09-2025,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
23615,01-09-2025,Andhra Pradesh,28,Srikakulam,519,16,131
23616,01-09-2025,Andhra Pradesh,28,Tirupati,752,12,98
23617,01-09-2025,Andhra Pradesh,28,Visakhapatnam,520,3,29
23618,01-09-2025,Andhra Pradesh,28,Vizianagaram,521,11,99
23619,01-09-2025,Andhra Pradesh,28,West Godavari,523,7,64
23620,01-09-2025,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
23876,01-09-2025,Karnataka,29,Bagalkote,524,6,85
23877,01-09-2025,Karnataka,29,Ballari,528,4,48
23878,01-09-2025,Karnataka,29,Belagavi,527,14,209
23879,01-09-2025,Karnataka,29,Bengaluru Rural,526,4,43
23880,01-09-2025,Karnataka,29,Bengaluru South,631,5,53
23881,01-09-2025,Karnataka,29,Bengaluru Urban,525,6,94
23882,01-09-2025,Karnataka,29,Bidar,529,5,61
23883,01-09-2025,Karnataka,29,Chamarajanagar,531,5,56
23884,01-09-2025,Karnataka,29,Chikkaballapura,630,6,74
23885,01-09-2025,Karnataka,29,Chikkamagaluru,532,7,65
23886,01-09-2025,Karnataka,29,Chitradurga,533,7,88
23887,01-09-2025,Karnataka,29,Dakshina Kannada,534,7,82
23888,01-09-2025,Karnataka,29,Davanagere,535,5,64
23889,01-09-2025,Karnataka,29,Dharwad,536,6,58
23890,01-09-2025,Karnataka,29,Gadag,537,5,45
23891,01-09-2025,Karnataka,29,Hassan,539,8,84
23892,01-09-2025,Karnataka,29,Haveri,540,7,78
23893,01-09-2025,Karnataka,29,Kalaburagi,538,9,115
23894,01-09-2025,Karnataka,29,Kodagu,541,3,34
23895,01-09-2025,Karnataka,29,Kolar,542,6,79
23896,01-09-2025,Karnataka,29,Koppal,543,5,71
23897,01-09-2025,Karnataka,29,Mandya,544,8,89
23898,01-09-2025,Karnataka,29,Mysuru,545,9,107
23899,01-09-2025,Karnataka,29,Raichur,546,8,96
23900,01-09-2025,Karnataka,29,Shivamogga,547,7,85
23901,01-09-2025,Karnataka,29,Tumakuru,548,11,138
23902,01-09-2025,Karnataka,29,Udupi,549,4,48
23903,01-09-2025,Karnataka,29,Uttara Kannada,550,11,99
23904,01-09-2025,Karnataka,29,Vijayanagara,738,5,55
23905,01-09-2025,Karnataka,29,Vijayapura,530,7,86
23906,01-09-2025,Karnataka,29,Yadgir,635,4,50
23907,01-09-2025,Kerala,32,Alappuzha,554,15,87
23908,01-09-2025,Kerala,32,Ernakulam,555,23,109
23909,01-09-2025,Kerala,32,Idukki,556,13,55
23910,01-09-2025,Kerala,32,Kannur,557,21,94
23911,01-09-2025,Kerala,32,Kasaragod,558,12,41
23912,01-09-2025,Kerala,32,Kollam,559,21,94
23913,01-09-2025,Kerala,32,Kottayam,560,15,85
23914,01-09-2025,Kerala,32,Kozhikode,561,21,106
23915,01-09-2025,Kerala,32,Malappuram,562,29,130
23916,01-09-2025,Kerala,32,Palakkad,563,21,108
23917,01-09-2025,Kerala,32,Pathanamthitta,564,12,57
23918,01-09-2025,Kerala,32,Thiruvananthapuram,565,24,104
23919,01-09-2025,Kerala,32,Thrissur,566,23,115
23920,01-09-2025,Kerala,32,Wayanad,567,8,37
24101,01-09-2025,Puducherry,34,Karaikal,598,1,8
24102,01-09-2025,Puducherry,34,Mahe,,1,1
24103,01-09-2025,Puducherry,34,Puducherry,600,4,23
24104,01-09-2025,Puducherry,34,Yanam,,1,1
24175,01-09-2025,Tamil Nadu,33,Ariyalur,610,6,22
24176,01-09-2025,Tamil Nadu,33,Chengalpattu,730,8,49
24177,01-09-2025,Tamil Nadu,33,Chennai,568,16,73
24178,01-09-2025,Tamil Nadu,33,Coimbatore,569,18,48
24179,01-09-2025,Tamil Nadu,33,Cuddalore,570,14,71
24180,01-09-2025,Tamil Nadu,33,Dharmapuri,571,8,37
24181,01-09-2025,Tamil Nadu,33,Dindigul,572,15,63
24182,01-09-2025,Tamil Nadu,33,Erode,573,15,58
24183,01-09-2025,Tamil Nadu,33,Kallakurichi,729,9,40
24184,01-09-2025,Tamil Nadu,33,Kancheepuram,574,6,38
24185,01-09-2025,Tamil Nadu,33,Kanniyakumari,575,10,50
24186,01-09-2025,Tamil Nadu,33,Karur,576,8,26
24187,01-09-2025,Tamil Nadu,33,Krishnagiri,577,10,50
24188,01-09-2025,Tamil Nadu,33,Madurai,578,17,72
24189,01-09-2025,Tamil Nadu,33,Mayiladuthurai,735,5,19
24190,01-09-2025,Tamil Nadu,33,Nagapattinam,579,7,22
24191,01-09-2025,Tamil Nadu,33,Namakkal,580,16,57
24192,01-09-2025,Tamil Nadu,33,Perambalur,581,4,13
24193,01-09-2025,Tamil Nadu,33,Pudukkottai,582,13,86
24194,01-09-2025,Tamil Nadu,33,Ramanathapuram,583,11,42
24195,01-09-2025,Tamil Nadu,33,Ranipet,731,8,26
24196,01-09-2025,Tamil Nadu,33,Salem,584,22,91
24197,01-09-2025,Tamil Nadu,33,Sivaganga,585,12,43
24198,01-09-2025,Tamil Nadu,33,Tenkasi,733,11,34
24199,01-09-2025,Tamil Nadu,33,Thanjavur,586,16,60
24200,01-09-2025,Tamil Nadu,33,The Nilgiris,587,4,20
24201,01-09-2025,Tamil Nadu,33,Theni,588,9,34
24202,01-09-2025,Tamil Nadu,33,Thiruvallur,589,13,80
24203,01-09-2025,Tamil Nadu,33,Thiruvarur,590,10,34
24204,01-09-2025,Tamil Nadu,33,Thoothukkudi,594,13,54
24205,01-09-2025,Tamil Nadu,33,Tiruchirappalli,591,16,54
24206,01-09-2025,Tamil Nadu,33,Tirunelveli,592,10,32
24207,01-09-2025,Tamil Nadu,33,Tirupathur,732,7,31
24208,01-09-2025,Tamil Nadu,33,Tiruppur,634,14,44
24209,01-09-2025,Tamil Nadu,33,Tiruvannamalai,593,19,68
24210,01-09-2025,Tamil Nadu,33,Vellore,595,8,35
24211,01-09-2025,Tamil Nadu,33,Viluppuram,596,14,62
24212,01-09-2025,Tamil Nadu,33,Virudhunagar,597,12,47
24213,01-09-2025,Telangana,36,Adilabad,501,5,51
24214,01-09-2025,Telangana,36,Bhadradri Kothagudem,690,11,84
24215,01-09-2025,Telangana,36,Hanumakonda,686,3,32
24216,01-09-2025,Telangana,36,Hyderabad,507,5,37
